makerCode,makerName,modelCode,modelName,modelDetailCode,modelDetailName,modelDetailYearLabel,gradeCode,gradeName,gradeYearLabel,gradeDetailCode,gradeDetailName,gradeDetailYearLabel,leafLevel,cnt
"A5","현대","B124","투싼","C1063","올 뉴투싼","(15 ~ 18년)","D11005","디젤 R2.0 4WD","","E24486","모던","","level5","1"
"A5","현대","B124","투싼","C1063","올 뉴투싼","(15 ~ 18년)","D11005","디젤 R2.0 4WD","","E33564","스타일스페셜","","level5","1"
"A5","현대","B93","i30","C4","i30cw","(08 ~ 11년)","D13","1.6 VGT","","E17387","럭셔리","","level5","2"
"A5","현대","B112","아반떼","C5","아반떼HD","(06 ~ 10년)","D14","1.6 VVT","","E17392","S16 럭셔리","","level5","1"
"A5","현대","B110","싼타페","C1551","싼타페 더 프라임","(15 ~ 18년)","D16807","디젤 R2.0 2WD","","E35030","1 밀리언","","level5","1"
"A5","현대","B110","싼타페","C1551","싼타페 더 프라임","(15 ~ 18년)","D16807","디젤 R2.0 2WD","","E35558","밸류플러스","","level5","4"
"A5","현대","B110","싼타페","C1551","싼타페 더 프라임","(15 ~ 18년)","D16807","디젤 R2.0 2WD","","E32266","익스클루시브","","level5","6"
"A5","현대","B110","싼타페","C1551","싼타페 더 프라임","(15 ~ 18년)","D16807","디젤 R2.0 2WD","","E32265","프리미엄","","level5","7"
"A5","현대","B110","싼타페","C1551","싼타페 더 프라임","(15 ~ 18년)","D16808","디젤 R2.0 4WD","","E32271","익스클루시브","","level5","2"
"A5","현대","B110","싼타페","C1551","싼타페 더 프라임","(15 ~ 18년)","D16809","디젤 R2.2 2WD","","E32276","익스클루시브","","level5","1"
"A5","현대","B111","쏘나타","C1005","LF쏘나타","(14 ~ 17년)","D16903","1.7 디젤","","E32473","스마트","","level5","1"
"A5","현대","B1093","마이티","C1552","올 뉴마이티","(15 ~ 25년)","D16924","활어차","","E32522","2.5톤","","level5","1"
"A5","현대","B120","제네시스","C6","제네시스 쿠페","(08 ~ 16년)","D17","380 GT","","E1088","R","","level5","2"
"A5","현대","B120","제네시스","C6","제네시스 쿠페","(08 ~ 16년)","D17","380 GT","","E1089","RW","","level5","1"
"A5","현대","B102","맥스크루즈","C1572","더 뉴맥스크루즈","(15 ~ 19년)","D17085","디젤 2.2 2WD","","E33119","익스클루시브","","level5","2"
"A5","현대","B102","맥스크루즈","C1572","더 뉴맥스크루즈","(15 ~ 19년)","D17085","디젤 2.2 2WD","","E33122","파이니스트 에디션","","level5","1"
"A5","현대","B102","맥스크루즈","C1572","더 뉴맥스크루즈","(15 ~ 19년)","D17085","디젤 2.2 2WD","","E33121","프레스티지","","level5","1"
"A5","현대","B102","맥스크루즈","C1572","더 뉴맥스크루즈","(15 ~ 19년)","D17086","디젤 2.2 4WD","","E33124","익스클루시브 스페셜","","level5","1"
"A5","현대","B102","맥스크루즈","C1572","더 뉴맥스크루즈","(15 ~ 19년)","D17088","가솔린 3.3 4WD","","E36072","익스클루시브 스페셜","","level5","1"
"A5","현대","B102","맥스크루즈","C1572","더 뉴맥스크루즈","(15 ~ 19년)","D17088","가솔린 3.3 4WD","","E33128","프레스티지","","level5","1"
"A5","현대","B112","아반떼","C1571","아반떼AD","(15 ~ 18년)","D17089","1.6 GDi","","E33132","모던","","level5","4"
"A5","현대","B112","아반떼","C1571","아반떼AD","(15 ~ 18년)","D17089","1.6 GDi","","E35301","밸류 플러스","","level5","6"
"A5","현대","B112","아반떼","C1571","아반떼AD","(15 ~ 18년)","D17089","1.6 GDi","","E33130","스마트","","level5","1"
"A5","현대","B112","아반떼","C1571","아반떼AD","(15 ~ 18년)","D17089","1.6 GDi","","E33129","스타일","","level5","1"
"A5","현대","B112","아반떼","C1571","아반떼AD","(15 ~ 18년)","D17090","1.6 디젤","","E33136","스마트","","level5","4"
"A5","현대","B1099","쏠라티","C1576","쏠라티","(15 ~ 현재)","D17113","14인승","","E33212","디럭스","","level5","1"
"A5","현대","B1099","쏠라티","C1576","쏠라티","(15 ~ 현재)","D17114","15인승","","E33216","럭셔리","","level5","2"
"A5","현대","B114","아이오닉","C1596","아이오닉 하이브리드","(16 ~ 19년)","D17184","I","","E33381","플러스","","level5","1"
"A5","현대","B124","투싼","C1063","올 뉴투싼","(15 ~ 18년)","D17257","가솔린 1.6 터보 2WD","","E33557","모던","","level5","2"
"A5","현대","B124","투싼","C1063","올 뉴투싼","(15 ~ 18년)","D17257","가솔린 1.6 터보 2WD","","E35725","스마트","","level5","1"
"A5","현대","B112","아반떼","C1571","아반떼AD","(15 ~ 18년)","D17298","1.6 터보","","E33656","스포츠","","level5","2"
"A5","현대","B93","i30","C2534","i30 PD","(16 ~ 20년)","D17530","1.4 터보","","E35294","모던","","level5","1"
"A5","현대","B93","i30","C2534","i30 PD","(16 ~ 20년)","D17530","1.4 터보","","E35293","스마트","","level5","1"
"A5","현대","B93","i30","C2534","i30 PD","(16 ~ 20년)","D17530","1.4 터보","","E35295","프리미엄","","level5","3"
"A5","현대","B93","i30","C2534","i30 PD","(16 ~ 20년)","D17532","1.6 터보","","E36724","N 라인","","level5","1"
"A5","현대","B93","i30","C2534","i30 PD","(16 ~ 20년)","D17532","1.6 터보","","E35300","스포츠 프리미엄","","level5","1"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17595","2.4 GDi","","E35440","모던","","level5","2"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17595","2.4 GDi","","E36715","익스클루시브 스페셜","","level5","1"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17595","2.4 GDi","","E35441","프리미엄","","level5","10"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17595","2.4 GDi","","E35442","프리미엄 스페셜","","level5","6"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17596","3.0 GDi","","E35449","모던 베이직 렌터카","","level5","1"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17596","3.0 GDi","","E35443","익스클루시브","","level5","10"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17596","3.0 GDi","","E35444","익스클루시브 스페셜","","level5","1"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17596","3.0 GDi","","E36714","프리미엄","","level5","1"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17597","3.0 LPi","","E35445","렌터카 모던","","level5","2"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17597","3.0 LPi","","E35446","렌터카 모던 베이직","","level5","2"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17598","2.2 디젤","","E35455","모던","","level5","1"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17598","2.2 디젤","","E35456","프리미엄","","level5","3"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17598","2.2 디젤","","E35457","프리미엄 스페셜","","level5","1"
"A5","현대","B96","그랜저","C2569","그랜저IG","(16 ~ 19년)","D17644","3.3 GDi","","E35604","셀리브리티","","level5","1"
"A5","현대","B111","쏘나타","C2588","LF쏘나타 뉴라이즈","(17 ~ 19년)","D17652","1.7 디젤","","E35626","스마트","","level5","1"
"A5","현대","B111","쏘나타","C2588","LF쏘나타 뉴라이즈","(17 ~ 19년)","D17652","1.7 디젤","","E35624","프리미엄","","level5","1"
"A5","현대","B111","쏘나타","C2588","LF쏘나타 뉴라이즈","(17 ~ 19년)","D17653","2.0 터보","","E35628","익스클루시브","","level5","1"
"A5","현대","B111","쏘나타","C2588","LF쏘나타 뉴라이즈","(17 ~ 19년)","D17655","2.0 CVVL","","E35635","모던","","level5","4"
"A5","현대","B111","쏘나타","C2588","LF쏘나타 뉴라이즈","(17 ~ 19년)","D17655","2.0 CVVL","","E35636","스마트","","level5","3"
"A5","현대","B111","쏘나타","C2588","LF쏘나타 뉴라이즈","(17 ~ 19년)","D17655","2.0 CVVL","","E36340","스마트스페셜","","level5","1"
"A5","현대","B111","쏘나타","C2588","LF쏘나타 뉴라이즈","(17 ~ 19년)","D17655","2.0 CVVL","","E36339","스마트초이스","","level5","1"
"A5","현대","B111","쏘나타","C2588","LF쏘나타 뉴라이즈","(17 ~ 19년)","D17655","2.0 CVVL","","E35637","스타일","","level5","1"
"A5","현대","B111","쏘나타","C2588","LF쏘나타 뉴라이즈","(17 ~ 19년)","D17655","2.0 CVVL","","E35634","프리미엄 스페셜","","level5","1"
"A5","현대","B111","쏘나타","C2588","LF쏘나타 뉴라이즈","(17 ~ 19년)","D17661","LPi","","E35648","렌터카 모던","","level5","1"
"A5","현대","B111","쏘나타","C2588","LF쏘나타 뉴라이즈","(17 ~ 19년)","D17661","LPi","","E35794","택시 스타일","","level5","2"
"A5","현대","B96","그랜저","C2591","그랜저IG 하이브리드","(17 ~ 19년)","D17663","2.4 HEV","","E35654","익스클루시브","","level5","4"
"A5","현대","B96","그랜저","C2591","그랜저IG 하이브리드","(17 ~ 19년)","D17663","2.4 HEV","","E35655","익스클루시브 스페셜","","level5","3"
"A5","현대","B96","그랜저","C2591","그랜저IG 하이브리드","(17 ~ 19년)","D17663","2.4 HEV","","E35653","프리미엄","","level5","1"
"A5","현대","B111","쏘나타","C2598","LF쏘나타 뉴라이즈 하이브리드","(17 ~ 19년)","D17691","2.0 HEV","","E35763","스마트","","level5","1"
"A5","현대","B111","쏘나타","C2598","LF쏘나타 뉴라이즈 하이브리드","(17 ~ 19년)","D17691","2.0 HEV","","E35765","프리미엄","","level5","1"
"A5","현대","B111","쏘나타","C2598","LF쏘나타 뉴라이즈 하이브리드","(17 ~ 19년)","D17691","2.0 HEV","","E35766","프리미엄 스페셜","","level5","2"
"A5","현대","B1167","코나","C2606","코나","(17 ~ 20년)","D17710","1.6 가솔린 2WD","","E35815","모던","","level5","6"
"A5","현대","B1167","코나","C2606","코나","(17 ~ 20년)","D17710","1.6 가솔린 2WD","","E35818","모던 아트","","level5","1"
"A5","현대","B1167","코나","C2606","코나","(17 ~ 20년)","D17710","1.6 가솔린 2WD","","E35817","모던 테크","","level5","1"
"A5","현대","B1167","코나","C2606","코나","(17 ~ 20년)","D17710","1.6 가솔린 2WD","","E35816","모던 팝","","level5","2"
"A5","현대","B1167","코나","C2606","코나","(17 ~ 20년)","D17710","1.6 가솔린 2WD","","E36872","아이언맨 에디션","","level5","1"
"A5","현대","B1167","코나","C2606","코나","(17 ~ 20년)","D17710","1.6 가솔린 2WD","","E35819","프리미엄","","level5","1"
"A5","현대","B1167","코나","C2606","코나","(17 ~ 20년)","D17710","1.6 가솔린 2WD","","E39419","플럭스 프리미엄","","level5","1"
"A5","현대","B1167","코나","C2606","코나","(17 ~ 20년)","D17712","1.6 디젤 2WD","","E35824","모던","","level5","2"
"A5","현대","B1167","코나","C2606","코나","(17 ~ 20년)","D17712","1.6 디젤 2WD","","E35827","모던 아트","","level5","1"
"A5","현대","B1167","코나","C2606","코나","(17 ~ 20년)","D17712","1.6 디젤 2WD","","E35825","모던 팝","","level5","1"
"A5","현대","B1167","코나","C2606","코나","(17 ~ 20년)","D17712","1.6 디젤 2WD","","E39421","플럭스 모던","","level5","1"
"A5","현대","B1167","코나","C2606","코나","(17 ~ 20년)","D17713","1.6 가솔린 4WD","","E35834","프리미엄","","level5","2"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17807","9인승 디젤","","E36099","익스클루시브","","level5","3"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17807","9인승 디젤","","E36097","프리미엄","","level5","1"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17808","9인승 디젤 4WD","","E36102","익스클루시브","","level5","1"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17809","11인승 디젤","","E36105","모던","","level5","1"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17809","11인승 디젤","","E36104","스마트","","level5","1"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17811","12인승 디젤","","E36110","모던","","level5","2"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17811","12인승 디젤","","E36109","스마트","","level5","1"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17811","12인승 디젤","","E36108","스타일","","level5","2"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17813","5인승 디젤 밴","","E36115","모던","","level5","4"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17813","5인승 디젤 밴","","E36114","스마트","","level5","4"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17813","5인승 디젤 밴","","E36113","스타일","","level5","1"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17815","3인승 디젤 밴","","E36118","스마트","","level5","1"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17815","3인승 디젤 밴","","E36117","스타일","","level5","1"
"A5","현대","B106","벨로스터","C2640","신형 벨로스터","(18 ~ 20년)","D17866","1.4 터보","","E36238","모던","","level5","1"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17867","R2.0 2WD","","E36244","익스클루시브","","level5","3"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17867","R2.0 2WD","","E36245","익스클루시브 스페셜","","level5","3"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17867","R2.0 2WD","","E36484","인스퍼레이션","","level5","2"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17867","R2.0 2WD","","E36246","프레스티지","","level5","2"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17867","R2.0 2WD","","E36243","프리미엄","","level5","2"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17868","R2.0 4WD","","E36249","익스클루시브 스페셜","","level5","1"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17868","R2.0 4WD","","E36487","인스퍼레이션","","level5","2"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17868","R2.0 4WD","","E36250","프레스티지","","level5","3"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17869","R2.2 2WD","","E36251","익스클루시브","","level5","2"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17870","R2.2 4WD","","E36488","인스퍼레이션","","level5","3"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17870","R2.2 4WD","","E36254","프레스티지","","level5","1"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17871","2.0T GDi 2WD","","E37237","익스클루시브","","level5","1"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17871","2.0T GDi 2WD","","E36256","익스클루시브 스페셜","","level5","1"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17871","2.0T GDi 2WD","","E36483","인스퍼레이션","","level5","2"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17871","2.0T GDi 2WD","","E37235","프레스티지","","level5","2"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17871","2.0T GDi 2WD","","E36255","프리미엄","","level5","3"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17872","2.0T GDi 4WD","","E36258","익스클루시브 스페셜","","level5","2"
"A5","현대","B110","싼타페","C2647","신형 싼타페","(18 ~ 20년)","D17872","2.0T GDi 4WD","","E36486","인스퍼레이션","","level5","4"
"A5","현대","B106","벨로스터","C2640","신형 벨로스터","(18 ~ 20년)","D17875","1.6 터보","","E36262","스포츠 코어","","level5","1"
"A5","현대","B1185","넥쏘","C2658","넥쏘","(18 ~ 25년)","D17922","FCEV","","E36358","프리미엄","","level5","20"
"A5","현대","B1167","코나","C2668","코나 일렉트릭","(18 ~ 21년)","D17943","EV","","E36392","모던","","level5","2"
"A5","현대","B1167","코나","C2668","코나 일렉트릭","(18 ~ 21년)","D17943","EV","","E36393","프리미엄","","level5","5"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17957","어린이보호차","","E36450","12인승 LPi","","level5","4"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17962","캠핑카","","E36460","4WD","","level5","1"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17971","리무진","","E36501","9인승 듀얼선루프","","level5","1"
"A5","현대","B108","스타렉스","C2631","더 뉴그랜드스타렉스","(17 ~ 21년)","D17971","리무진","","E36500","9인승 익스클루시브","","level5","2"
"A5","현대","B111","쏘나타","C7","NF쏘나타 트랜스폼","(07 ~ 09년)","D18","N20","","E17427","프리미어 블랙 고급형","","level5","1"
"A5","현대","B124","투싼","C2690","신형 투싼","(18 ~ 20년)","D18022","2.0 디젤 2WD","","E36594","모던","","level5","4"
"A5","현대","B124","투싼","C2690","신형 투싼","(18 ~ 20년)","D18022","2.0 디젤 2WD","","E36593","스마트","","level5","1"
"A5","현대","B124","투싼","C2690","신형 투싼","(18 ~ 20년)","D18022","2.0 디젤 2WD","","E36595","프리미엄","","level5","1"
